Country,Root,Aggregation_Mode,Confidence_Filter,Owner_Multi_Entity_Mode,Total_Traces,Submarine_Traces,Dependency_Rate,Top_Cable,Top_Cable_Expected_Vol,Top_Cable_Share,Top2_Cable,Top2_Cable_Expected_Vol,Top2_Cable_Share,Dominance_Margin,Unique_CrossBorder_AS_Pairs,Top_CrossBorder_AS_Pair,Top_CrossBorder_AS_Pair_Count,Top_CrossBorder_AS_Pair_Share,Top2_CrossBorder_AS_Pair,Top2_CrossBorder_AS_Pair_Count,Top2_CrossBorder_AS_Pair_Share,CrossBorder_AS_Pair_Dominance_Margin,Cable_vs_ASPair_Concentration_Gap,Top_Owner,Top_Owner_Expected_Vol,Top_Owner_Share,Top2_Owner,Top2_Owner_Expected_Vol,Top2_Owner_Share,Owner_Dominance_Margin,Cable_Owner_Concentration_Gap,High_Bucket_Traces,Medium_Bucket_Traces,Ambiguous_Bucket_Traces
RO,M-Root,weighted,all,full,184,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,35,AS6939->AS7500,89,0.4837,AS5511->AS2497,14,0.0761,0.4076,-0.4837,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,G-Root,weighted,all,full,182,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,16,AS9050->AS3356,10,0.0549,AS211462->AS3356,8,0.044,0.011,-0.0549,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,K-Root,weighted,all,full,94,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,15,AS8400->AS25152,22,0.234,AS31042->AS25152,16,0.1702,0.0638,-0.234,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,C-Root,weighted,all,full,94,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS174->AS2149,78,0.8298,AS21215->AS174,18,0.1915,0.6383,-0.8298,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,J-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS31042->AS7342,16,0.1684,AS13092->AS21320,4,0.0421,0.1263,-0.1684,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,B-Root,weighted,all,full,94,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS13092->AS20965,14,0.1489,AS13004->AS6939,4,0.0426,0.1064,-0.1489,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,F-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS9125->AS3557,6,0.0625,AS13004->AS3557,5,0.0521,0.0104,-0.0625,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,A-Root,weighted,all,full,93,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS31042->AS7342,20,0.2151,AS13092->AS20965,14,0.1505,0.0645,-0.2151,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,L-Root,weighted,all,full,93,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,18,AS8400->AS20144,22,0.2366,AS31042->AS20144,16,0.172,0.0645,-0.2366,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,I-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS20965->AS2200,4,0.0421,AS13092->AS20965,4,0.0421,0.0,-0.0421,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,H-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,12,AS36236->AS1508,81,0.8438,AS8400->AS36236,28,0.2917,0.5521,-0.8438,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,E-Root,weighted,all,full,93,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS31042->AS21556,16,0.172,AS9125->AS21556,6,0.0645,0.1075,-0.172,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,M-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,19,AS6939->AS7500,23,0.2421,AS8400->AS7500,23,0.2421,0.0,-0.2421,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,D-Root,weighted,all,full,93,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,13,AS8400->AS10886,22,0.2366,AS31042->AS10886,18,0.1935,0.043,-0.2366,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RS,G-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,11,AS21215->AS3356,17,0.1789,AS13092->AS20965,14,0.1474,0.0316,-0.1789,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RU,J-Root,weighted,all,full,1110,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,21,AS57304->AS9002,17,0.0153,AS214822->AS9002,17,0.0153,0.0,-0.0153,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RU,F-Root,weighted,all,full,1114,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,80,AS8359->AS3557,42,0.0377,AS29076->AS13335,28,0.0251,0.0126,-0.0377,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30844->AS25152,2,1.0,AS37006->AS30844,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37006->AS30844,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS37006->AS30844,2,1.0,AS3257->AS1299,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37006->AS30844,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37006->AS10886,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30844->AS20144,2,1.0,AS37006->AS30844,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,H-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30844->AS1508,2,1.0,AS37006->AS30844,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30844->AS715,2,1.0,AS37006->AS30844,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS3257->AS7500,2,1.0,AS37006->AS30844,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37006->AS30844,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RW,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30844->AS3356,2,1.0,AS37006->AS30844,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,K-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS25019->AS25152,18,0.4865,AS201011->AS25152,4,0.1081,0.3784,-0.4865,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,J-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS35753->AS7342,5,0.1351,AS50999->AS11537,2,0.0541,0.0811,-0.1351,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,B-Root,weighted,all,full,36,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS35819->AS1299,6,0.1667,AS749->AS25019,2,0.0556,0.1111,-0.1667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,C-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS174->AS2149,34,0.9189,AS25019->AS174,12,0.3243,0.5946,-0.9189,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,F-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS25019->AS13335,13,0.3514,AS35819->AS3557,6,0.1622,0.1892,-0.3514,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,A-Root,weighted,all,full,38,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS25019->AS7342,12,0.3158,AS35753->AS7342,6,0.1579,0.1579,-0.3158,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,D-Root,weighted,all,full,38,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS25019->AS10886,20,0.5263,AS35753->AS10886,5,0.1316,0.3947,-0.5263,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,I-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS35753->AS702,3,0.0811,AS50999->AS20965,2,0.0541,0.027,-0.0811,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,H-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS36236->AS1508,29,0.7838,AS25019->AS36236,13,0.3514,0.4324,-0.7838,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,E-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS25019->AS21556,16,0.4324,AS25019->AS13335,4,0.1081,0.3243,-0.4324,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SA,L-Root,weighted,all,full,37,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,15,AS39386->AS20144,12,0.3243,AS35753->AS20144,8,0.2162,0.1081,-0.3243,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30844->AS25152,2,1.0,AS36902->AS30844,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS36902->AS37662,2,1.0,AS37662->AS174,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS36902->AS37662,2,1.0,AS37662->AS1299,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS36902->AS37662,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS36902->AS10886,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS2018->AS20144,2,1.0,AS36902->AS2018,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,H-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS36902->AS1508,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS36902->AS21556,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS36902->AS37662,2,1.0,AS37662->AS7500,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SC,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS36902->AS23764,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SE,K-Root,weighted,all,full,447,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,40,AS1257->AS25152,43,0.0962,AS8473->AS25152,43,0.0962,0.0,-0.0962,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SE,B-Root,weighted,all,full,451,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS1257->AS1299,12,0.0266,AS24490->AS7575,8,0.0177,0.0089,-0.0266,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SE,D-Root,weighted,all,full,450,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,26,AS1299->AS10886,112,0.2489,AS8473->AS10886,92,0.2044,0.0444,-0.2489,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SG,D-Root,weighted,all,full,275,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,50,AS18106->AS10886,24,0.0873,AS132132->AS10886,20,0.0727,0.0145,-0.0873,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SG,E-Root,weighted,all,full,274,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,38,AS132132->AS21556,20,0.073,AS4657->AS21556,10,0.0365,0.0365,-0.073,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SG,F-Root,weighted,all,full,273,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS749->AS13335,8,0.0293,AS41095->AS4637,4,0.0147,0.0147,-0.0293,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,K-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,13,AS6939->AS25152,48,0.5053,AS34779->AS25152,18,0.1895,0.3158,-0.5053,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,J-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS3212->AS7342,12,0.125,AS21283->AS8447,12,0.125,0.0,-0.125,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,B-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS34779->AS1299,20,0.2083,AS21283->AS8447,14,0.1458,0.0625,-0.2083,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,C-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,8,AS174->AS2149,85,0.8854,AS21283->AS8447,12,0.125,0.7604,-0.8854,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,A-Root,weighted,all,full,97,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS34779->AS3356,18,0.1856,AS5603->AS7342,14,0.1443,0.0412,-0.1856,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,D-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,14,AS34779->AS10886,18,0.1875,AS5603->AS10886,14,0.1458,0.0417,-0.1875,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,I-Root,weighted,all,full,94,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,L-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,15,AS6939->AS20144,61,0.6354,AS34779->AS20144,18,0.1875,0.4479,-0.6354,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,H-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,12,AS36236->AS1508,83,0.8646,AS34779->AS201011,17,0.1771,0.6875,-0.8646,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,E-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,14,AS34779->AS21556,20,0.2083,AS5603->AS21556,14,0.1458,0.0625,-0.2083,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,M-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,14,AS6939->AS7500,63,0.6562,AS3356->AS7500,12,0.125,0.5312,-0.6562,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,F-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS34779->AS13335,20,0.2083,AS5603->AS13335,14,0.1458,0.0625,-0.2083,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SI,G-Root,weighted,all,full,97,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS34779->AS3356,20,0.2062,AS174->AS3356,19,0.1959,0.0103,-0.2062,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,K-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,16,AS6939->AS25152,21,0.2211,AS6855->AS25152,18,0.1895,0.0316,-0.2211,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,J-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS6855->AS3320,18,0.1875,AS42841->AS7342,6,0.0625,0.125,-0.1875,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,B-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,15,AS5511->AS1299,28,0.2947,AS24490->AS7575,8,0.0842,0.2105,-0.2947,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,C-Root,weighted,all,full,94,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS174->AS2149,90,0.9574,AS6830->AS174,7,0.0745,0.883,-0.9574,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,A-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS5578->AS7342,43,0.4526,AS6855->AS3320,17,0.1789,0.2737,-0.4526,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,D-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,13,AS6855->AS10886,18,0.1895,AS35328->AS10886,14,0.1474,0.0421,-0.1895,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,I-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS31117->AS3303,14,0.1458,AS201603->AS3303,2,0.0208,0.125,-0.1458,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,H-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,13,AS36236->AS1508,91,0.9579,AS31117->AS36236,28,0.2947,0.6632,-0.9579,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,E-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS6855->AS21556,18,0.1875,AS6830->AS21556,6,0.0625,0.125,-0.1875,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,M-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,20,AS6939->AS7500,61,0.6421,AS3320->AS7500,16,0.1684,0.4737,-0.6421,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,F-Root,weighted,all,full,95,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS6855->AS3320,16,0.1684,AS3320->AS3557,16,0.1684,0.0,-0.1684,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SK,G-Root,weighted,all,full,96,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,14,AS5511->AS3356,36,0.375,AS3320->AS3356,19,0.1979,0.1771,-0.375,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS329109->AS60171,2,1.0,AS60171->AS25152,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,J-Root,weighted,all,full,1,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS329109->AS60171,1,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS329109->AS174,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS329109->AS60171,2,1.0,AS174->AS2149,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS329109->AS60171,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS329109->AS60171,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS329109->AS60171,2,1.0,AS60171->AS20144,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS329109->AS60171,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,H-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS329109->AS60171,2,1.0,AS60171->AS36236,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS329109->AS60171,2,1.0,AS1930->AS21556,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS329109->AS60171,2,1.0,AS60171->AS7500,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS329109->AS60171,2,1.0,AS1930->AS10886,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SL,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS329109->AS60171,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS15433->AS25152,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS174->AS2149,2,1.0,AS15433->AS174,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS15433->AS6762,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS15433->AS13335,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS15433->AS6762,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS15433->AS6762,2,1.0,AS6762->AS10886,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,H-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS15433->AS6762,2,1.0,AS36236->AS1508,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS15433->AS13335,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS15433->AS6939,2,1.0,AS6939->AS7500,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
SM,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS15433->AS6939,1,0.5,AS6939->AS20144,1,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
